date,company,sector,role,role_type,channel,status,contact_person,fit_rating,notes,cv_file,cover_letter_file,source
2026-07-30,Sia,Consulting,Applied AI Lead Edmonton,full-time,LinkedIn,skipped_low_fit,,low,~35; 5-8 yrs software/AI production OT,,,https://ca.linkedin.com/jobs/view/4441838672
2026-07-30,Salve.Lab,HR Tech,Growth Marketing Manager,full-time,LinkedIn,skipped_low_fit,,low,~52; 5+ yrs EOR/HR tech demand gen,,,https://ca.linkedin.com/jobs/view/4446773090
2026-07-30,Johnson Controls,Warehouse,Picker Silent-Aire,full-time,LinkedIn,skipped_low_fit,,medium,twin of prior Order Picker Nisku draft,,,https://ca.linkedin.com/jobs/view/4435639324
2026-07-31,Johnson Controls / Silent-Aire,Warehouse,Line Runner Material Handler Nisku,full-time,LinkedIn,ready_to_submit,,high,Nisku Silent-Aire; night or rotating; distinct from shipper/picker,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CG,https://ca.linkedin.com/jobs/view/4445039153
2026-07-31,Tiger Calcium Services Inc.,Warehouse,Shipper/Receiver Nisku,full-time,company careers,ready_to_submit,,medium,Nisku; Class 5; forklift asset; stretch 2yrs ask,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CH,https://ca.linkedin.com/jobs/view/4445021887
2026-07-31,Highlander Vac,Warehouse Shop,Shop Hand Leduc,full-time,email,ready_to_submit,lauree@highlandervac.ca,high,Leduc parts shop; mailto lauree@; Class 5,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CI,https://ca.linkedin.com/jobs/view/4446786696
2026-07-31,Walmart Canada,Retail Fulfillment,OMNI Customer Fulfillment Associate Parsons,full-time,LinkedIn,ready_to_submit,,high,1203 Parsons Rd NW T6N 0A9; pick/pack online,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CJ,https://ca.linkedin.com/jobs/view/4446337713
2026-07-31,BIS Safety Software,SaaS,Web Optimization Lead,full-time,email,ready_to_submit,careers@bistraining.ca,high,Fit ~72 Sherwood Park onsite; SEO+WordPress+AEO; mailto careers@,cv/main_bis_web_optimization.pdf,cover_letters/cover_bis_web_optimization_lead.pdf,https://ca.linkedin.com/jobs/view/4447215154
2026-07-31,Jobgether (partner),Marketing Agency,Organic Growth Analyst,full-time,LinkedIn,ready_to_submit,,high,Fit ~78 remote Canada SEO analyst; confirm >=60k,cv/main_jobgether_organic_growth.pdf,cover_letters/cover_jobgether_organic_growth_analyst.pdf,https://ca.linkedin.com/jobs/view/4443265223
2026-07-31,Jobgether (partner),Marketing Agency,Meta PPC Specialist,full-time,LinkedIn,ready_to_submit,,high,Fit ~74 remote Canada Meta Ads; confirm >=60k,cv/main_jobgether_meta_ppc.pdf,cover_letters/cover_jobgether_meta_ppc_specialist.pdf,https://ca.linkedin.com/jobs/view/4445722680
2026-07-31,AMA - Alberta Motor Association,Member Services,Marketing Coordinator Member Rewards 14-mo twin,contract,LinkedIn,skipped_duplicate,,high,Twin of prior AMA coordinator draft,,,https://ca.linkedin.com/jobs/view/4446783859
2026-07-31,Walmart Canada,Warehouse Retail,Stock Unloader Associate 127 St,full-time,LinkedIn,skipped_distance,,low,16940 127 St NW NW not corridor,,,https://ca.linkedin.com/jobs/view/4447058416
2026-07-31,Walmart Canada,Warehouse Retail,Overnight Associate 127 St,full-time,LinkedIn,skipped_distance,,low,16940 127 St NW,,,https://ca.linkedin.com/jobs/view/4447294765
2026-07-31,Walmart Canada,Warehouse Retail,Overnight Associate Tamarack,full-time,LinkedIn,skipped_distance,,low,775 Tamarack Way,,,https://ca.linkedin.com/jobs/view/4447044511
2026-07-31,Aisimpro,Mining Tech,Digital Marketing Coordinator,part-time,LinkedIn,skipped_low_fit,,medium,~55 PT 20-40h + bachelor req,,,https://ca.linkedin.com/jobs/view/4446403529
2026-07-31,Jobgether (partner),Marketing Agency,Digital Marketing Specialist WordPress Developer,full-time,LinkedIn,skipped_low_fit,,medium,$45-60k under career floor,,,https://ca.linkedin.com/jobs/view/4444528639
2026-07-31,North American Construction Group,Warehouse,Warehouse Operator Acheson,full-time,LinkedIn,skipped_distance,,medium,Acheson west not corridor,,,https://ca.linkedin.com/jobs/view/4444180137
2026-08-01,UPS,Logistics,Preloader Edmonton (prefer South 68 Ave),part-time,LinkedIn,ready_to_submit,,high,Confirm South 6979 68 Ave NW; North 151 St skip,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CK,https://ca.linkedin.com/jobs/view/4438398419
2026-08-01,Walmart Canada,Warehouse Retail,Stock Unloader Associate PT Watt Common,part-time,LinkedIn,ready_to_submit,,high,110 Watt Common SW T6X 1X2 south corridor,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CL,https://ca.linkedin.com/jobs/view/4447710223
2026-08-01,Bass Pro Shops / Cabelas,Warehouse Retail,Receiving Outfitter Currents,full-time,LinkedIn,ready_to_submit,,high,6150 Currents Dr; steel-toe; PAL obtainable,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CM,https://ca.linkedin.com/jobs/view/4447236685
2026-08-01,Clever Digital Marketing,Marketing Agency,SEM Coordinator,full-time,LinkedIn,ready_to_submit,,high,~72; remote Canada $58-65k target >=60k; portal careers.cleverdigitalmarketing.ca,cv/main_clever_sem_coordinator.pdf,cover_letters/cover_clever_sem_coordinator.pdf,https://ca.linkedin.com/jobs/view/4436234342
2026-08-01,Ignite PPC,Marketing Agency,Google Ads Account Manager,full-time,LinkedIn,ready_to_submit,,medium,~66; remote; confirm Canada + CAD>=60k; REI book stretch,cv/main_ignite_ppc.pdf,cover_letters/cover_ignite_ppc_google_ads_am.pdf,https://ca.linkedin.com/jobs/view/4447166905
2026-08-01,Clever Digital Marketing,Various,SEM Manager,full-time,LinkedIn,skipped_low_fit,,medium,~55 $250k/mo budget ask,,,https://ca.linkedin.com/jobs/view/4446928170
2026-08-01,Black & White Zebra,Various,Off-Page SEO Manager,full-time,LinkedIn,skipped_low_fit,,low,link-acquisition specialist ~48,,,https://ca.linkedin.com/jobs/view/4447727105
2026-08-01,Great Little Box Company,Various,Forklift Operator,full-time,LinkedIn,skipped_low_fit,,low,3-5 yrs forklift ticket hard-req 5219 47 St,,,https://ca.linkedin.com/jobs/view/4447485548
2026-08-01,East Penn Canada,Various,Warehouse Worker,full-time,LinkedIn,skipped_distance,,low,18543 104 Ave NW,,,https://ca.linkedin.com/jobs/view/4447744121
2026-08-01,Walmart Canada,Various,Overnight Associate Currents twin,full-time,LinkedIn,skipped_low_fit,,medium,twin of prior Currents overnight #BJ,,,https://ca.linkedin.com/jobs/view/4445617188
2026-08-03,NWT Group of Companies,Warehouse,Shipper/Receiver Nisku,full-time,email,ready_to_submit,,high,Bay 2 1906 4 St Nisku; mailto info@nwt-group.ca,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CN,https://ca.linkedin.com/jobs/view/4226521628
2026-08-03,Reliance Home Comfort,Warehouse,Warehouse Helper/Runner Coronet,full-time,LinkedIn,ready_to_submit,,high,8545 Coronet Rd NW ~10-12 min; Class 5,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CO,https://ca.linkedin.com/jobs/view/4211114005
2026-08-03,Stream-Flo Industries,Warehouse,Shipper Receiver Warehouse,full-time,LinkedIn,ready_to_submit,,high,SE Edmonton; distinct from Material Handler #AB,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CP,https://ca.linkedin.com/jobs/view/4215018618
2026-08-03,White Bay (client agency),Marketing Agency,Paid Media Strategist Search + Social,full-time,LinkedIn,ready_to_submit,,medium,Remote Canada $70-90k; Fit ~65; 5yr/programmatic gaps,cv/main_white_bay.pdf,cover_letters/cover_white_bay_paid_media_strategist.pdf,https://ca.linkedin.com/jobs/view/4435486005
2026-08-03,UPS,Warehouse,Preloader twin,full-time,LinkedIn,skipped_low_fit,,medium,Twin of drafted #CK 4438398419,,,https://ca.linkedin.com/jobs/view/4438902014
2026-08-03,Princess Auto,Retail Warehouse,Receiver Days twin,full-time,LinkedIn,skipped_low_fit,,medium,Twin of drafted #BL,,,https://ca.linkedin.com/jobs/view/4448102617
2026-08-03,Metrie,Manufacturing,Production Associate Night,full-time,LinkedIn,skipped_distance,,low,NW plant,,,https://ca.linkedin.com/jobs/view/4429744066
2026-08-03,StudioFlow,Marketing Agency,Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,low,Victoria office 1-2 days; pay starts $45k,,,https://ca.linkedin.com/jobs/view/4447165997
2026-08-03,HostGenius,SaaS,Growth Marketing Manager,full-time,LinkedIn,skipped_low_fit,,low,~55; 4+ yrs Meta ownership stretch,,,https://ca.linkedin.com/jobs/view/4443826099
2026-08-03,Gogh Solutions,IFS Consulting,Growth Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,low,~55; B2B ERP demand gen stretch,,,https://ca.linkedin.com/jobs/view/4447659050
2026-08-04,Thermon,Warehouse,Warehouse Worker Shipping Receiving Clerk Roper,full-time,LinkedIn,ready_to_submit,,high,5918 Roper Rd T6B; Class 5; 2yr order-proc stretch,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CQ,https://ca.linkedin.com/jobs/view/4439513560
2026-08-04,A.R. Thomson Group,Warehouse,Shipper/Receiver 31 Ave Parsons,full-time,Indeed,ready_to_submit,,high,10030 31 Ave NW T6N; $20-23/hr,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CR,https://ca.indeed.com/q-shipper-receiver-l-edmonton,-ab-jobs.html#ar-thomson-10030-31-ave
2026-08-04,Herb,Marketing Agency,Key Account Manager Paid Media Performance Marketing,full-time,email,ready_to_submit,,high,Remote Canada; Fit ~70; mailto careers@herb.co; Resend unset,cv/main_herb.pdf,cover_letters/cover_herb_key_account_manager.pdf,https://ca.linkedin.com/jobs/view/4446799483
2026-08-04,Manulift,Various,Shipper-Receiver Clerk,full-time,LinkedIn,skipped_distance,,low,15730 118 Ave NW,,,https://ca.linkedin.com/jobs/view/4226640974
2026-08-04,Amity Insulation Group,Various,Shipper/Receiver,full-time,LinkedIn,skipped_distance,,low,14715 122 Ave NW,,,https://ca.linkedin.com/jobs/view/4221455920
2026-08-04,Kal Tire,Various,Warehouse Shipper/Receiver Acheson,full-time,LinkedIn,skipped_distance,,medium,Acheson west + forklift,,,https://ca.linkedin.com/jobs/view/4215947528
2026-08-04,Johnson Controls,Various,Material Handler I twin,full-time,LinkedIn,skipped_low_fit,,medium,twin of Line Runner #CG,,,https://ca.linkedin.com/jobs/view/4446212909
2026-08-04,Walmart Canada,Various,Produce Stocker no store,full-time,LinkedIn,skipped_low_fit,,medium,no primary location,,,https://ca.linkedin.com/jobs/view/4448646272
2026-08-04,Walmart Canada,Various,OMNI CFA 127 St,full-time,LinkedIn,skipped_distance,,low,16940 127 St NW,,,https://ca.linkedin.com/jobs/view/4448656127
2026-08-04,SECURE,Various,Heavy Equipment Operator Material Handler,full-time,LinkedIn,skipped_low_fit,,low,equipment ticket,,,https://ca.linkedin.com/jobs/view/4444760187
2026-08-04,Ash Grove Cement Company,Various,Terminal Operator I,full-time,LinkedIn,skipped_low_fit,,low,industrial terminal,,,https://ca.linkedin.com/jobs/view/4446249446
2026-08-04,Powered by Search,Various,Senior Paid Media Strategist,full-time,LinkedIn,skipped_low_fit,,medium,~55 B2B spend stretch,,,https://ca.linkedin.com/jobs/view/4441551066
2026-08-04,Syroscape,Various,Director of Paid Media,full-time,LinkedIn,skipped_low_fit,,low,6+ yrs director,,,https://ca.linkedin.com/jobs/view/4446646259
2026-08-04,Arjae Design Solutions,Various,Warehouse Shipper/Receiver,full-time,company careers,skipped_low_fit,,low,5+ yrs forklift cert,,,https://arjae.ca/careers/
2026-08-05,Purolator Inc.,Logistics,Sorter AM 378 Edmonton Freight,full-time,LinkedIn,ready_to_submit,,high,2840 76 Ave NW T6P; $23.40/hr AM sorter; ~10-12 min,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4448912138
2026-08-05,JYSK Canada,Retail Warehouse,Warehouse Colleague,full-time,LinkedIn,ready_to_submit,,high,Prefer South Park 3803 Calgary Trail; backroom unload/stock,cv/main_local_edmonton.pdf,,https://ca.linkedin.com/jobs/view/4446693408
2026-08-05,Western Truck Body Mfg.,Manufacturing,Warehouse Shipper and Receiver,full-time,email,ready_to_submit,,high,6115 30 St NW T6P; mailto wtbhr@westerntruckbody.com,cv/main_local_edmonton.pdf,,https://ca.indeed.com/q-shipper-receiver-l-edmonton,-ab-jobs.html
2026-08-05,Acceler8 Labs,Marketing Agency,Paid Search Specialist,full-time,LinkedIn,ready_to_submit,,high,Remote Canada; Google Ads ecommerce; fit ~70,cv/main_acceler8.pdf,cover_letters/cover_acceler8_paid_search_specialist.pdf,https://ca.linkedin.com/jobs/view/4444787554
2026-08-05,Ross Video,Technology,Marketing Automation Specialist,full-time,LinkedIn,ready_to_submit,,high,Remote Canada; CAD 66.5-80k; Salesforce/Pardot gap; fit ~64,cv/main_ross_video.pdf,cover_letters/cover_ross_video_marketing_automation_specialist.pdf,https://ca.linkedin.com/jobs/view/4446966192
2026-08-05,Celanese,Manufacturing,Labourer,full-time,LinkedIn,skipped_low_fit,,low,101 Ave east distance,,,https://ca.linkedin.com/jobs/view/4449093589
2026-08-05,Powell,Manufacturing,Material Handler Shipping Receiving Days,full-time,LinkedIn,skipped_low_fit,,low,Acheson west,,,https://ca.linkedin.com/jobs/view/4446672443
2026-08-05,Purolator Inc.,Logistics,Sorter PM 514 Edmonton North,full-time,LinkedIn,skipped_low_fit,,low,17718 114 Ave NW,,,https://ca.linkedin.com/jobs/view/4448914050
2026-08-05,AMA - Alberta Motor Association,Membership,Social Media Specialist,full-time,LinkedIn,skipped_low_fit,,low,~48; 6+ yrs corporate social,,,https://ca.linkedin.com/jobs/view/4449441739
2026-08-05,BX Studio,Marketing Agency,Senior SEO & AEO Strategist,full-time,LinkedIn,skipped_low_fit,,low,~50; 5+ yrs stretch,,,https://ca.linkedin.com/jobs/view/4447378896
2026-08-05,Marketbridge,Marketing Agency,Manager SEM,full-time,LinkedIn,skipped_low_fit,,medium,~55; manager EST,,,https://ca.linkedin.com/jobs/view/4448586373
2026-08-05,Bookedly,Marketing Agency,Media Buyer Lead Gen E-Commerce,contract,LinkedIn,skipped_low_fit,,medium,~58 contract freelancer,,,https://ca.linkedin.com/jobs/view/4448929739
2026-08-05,Jobgether,Marketing,Content & Digital Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,medium,PH-centric benefits / CAD unclear,,,https://ca.linkedin.com/jobs/view/4447357898
2026-08-05,Pacesetter Homes Edmonton,Homebuilding,Digital and AI Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,medium,expired/stale closing,,,https://ca.linkedin.com/jobs/view/4406699564
2026-08-06,Lifting Solutions,Manufacturing / Warehouse,Shipper & Receiver,full-time,LinkedIn,ready_to_submit,,high,3710 78 Ave NW; local survival; 1-2 yrs prefer honesty,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CV,https://ca.linkedin.com/jobs/view/4449149321
2026-08-06,Walmart Canada,Retail Warehouse,Stock Unloader Associate (Currents),full-time,LinkedIn,ready_to_submit,,high,6110 Currents Dr NW; distinct from stockperson/overnight,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CW,https://ca.linkedin.com/jobs/view/4449939493
2026-08-06,Roveia Health / Roveir,Marketing Agency,Marketing Account Manager (Agency),full-time,LinkedIn,ready_to_submit,,good,fit~72 remote CAD 65-95k; multi-million book still growing,cv/main_roveia.pdf,cover_letters/cover_roveia_marketing_account_manager.pdf,https://ca.linkedin.com/jobs/view/4444891926
2026-08-06,Flywheel Digital,Marketing Agency,Paid Growth Lead,full-time,LinkedIn,ready_to_submit,,good,fit~66 remote-first CAD 80-100k; 5-6 figure monthly budgets still growing,cv/main_flywheel.pdf,cover_letters/cover_flywheel_paid_growth_lead.pdf,https://ca.linkedin.com/jobs/view/4450226154
2026-08-07,Copart,Warehouse,Inventory Specialist,full-time,LinkedIn,ready_to_submit,,high,Nisku 3175 4 St · $22-25/hr yard inventory,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CX,https://ca.linkedin.com/jobs/view/4444147618
2026-08-07,Walmart Canada,Retail Warehouse,Overnight Associate,full-time,LinkedIn,ready_to_submit,,high,Leduc 5302 Discovery Way overnight,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CY,https://ca.linkedin.com/jobs/view/4446940658
2026-08-07,Dynaflex Pipe,Warehouse,Shipper/Receiver,full-time,Indeed,ready_to_submit,,high,Nisku #2003 5 St · $25-30/hr forklift preferred,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#CZ,"https://ca.indeed.com/q-shipper-receiver-l-nisku,-ab-jobs.html"
2026-08-07,CanadaOne Auto,Automotive Marketing,Digital Marketing Coordinator,full-time,LinkedIn,ready_to_submit,,high,Edmonton · Fit ~74 · confirm ≥$60k,cv/main_canadaone.pdf,cover_letters/cover_canadaone_digital_marketing_coordinator.pdf,https://ca.linkedin.com/jobs/view/4449762330
2026-08-07,Attention Sales & Marketing,Marketing Agency,Paid Media Specialist,full-time,email,ready_to_submit,,high,Remote Canada · Fit ~72 · mailto tyler@attentioncompany.ca,cv/main_attention.pdf,cover_letters/cover_attention_paid_media_specialist.pdf,https://ca.linkedin.com/jobs/view/4444833951
2026-08-07,Roveia Health,Marketing Agency,Performance Marketing Lead,full-time,LinkedIn,ready_to_submit,,high,Remote · Fit ~66 · $55-80k confirm ≥$60k · ≠ AM C47,cv/main_roveia_performance.pdf,cover_letters/cover_roveia_performance_marketing_lead.pdf,https://ca.linkedin.com/jobs/view/4445100059
2026-08-07,CanadaOne Auto,Automotive Marketing,Digital Marketing Manager,full-time,LinkedIn,skipped_low_fit,,low,BCom hard-req + 4+ yrs manager,,,https://ca.linkedin.com/jobs/view/4449187973
2026-08-07,GFL Environmental,Warehouse,Recycling Sorter,full-time,LinkedIn,skipped_distance,,low,Winterburn MRF NW,,,https://ca.linkedin.com/jobs/view/4449337748
2026-08-07,POD Marketing Inc.,Marketing Agency,SEO Strategist,contract,LinkedIn,skipped_location,,low,Calgary hybrid required,,,https://ca.linkedin.com/jobs/view/4450009844
2026-08-07,Versatile Agency,Marketing Agency,Account Manager / Mediabuyer,full-time,LinkedIn,skipped_low_fit,,low,$52-65k floor risk + RE niche,,,https://ca.linkedin.com/jobs/view/4449733713
2026-08-08,Randstad,Warehouse,Warehouse & Logistics Specialist Nisku,full-time,company site,ready_to_submit,,high,Nisku $23-25/hr Mon-Fri; forklift train OK,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DA,https://www.randstad.ca/jobs/warehouse-and-logistics-specialist_nisku_47261258/
2026-08-08,Apex Distribution,Warehouse,Warehouse Associate,full-time,Indeed,ready_to_submit,,high,1080 34 Ave Nisku $22/hr; forklift train OK,cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DB,https://ca.indeed.com/q-nisku-warehouse-l-alberta-jobs.html
2026-08-08,Laivly,Technology / AI,Digital Marketing Specialist Paid Media Growth,full-time,company careers,ready_to_submit,,high,Remote Canada; Fit ~71; BambooHR 114; HubSpot gap honesty,cv/main_laivly.pdf,cover_letters/cover_laivly_digital_marketing_specialist.pdf,https://laivly.bamboohr.com/careers/114
2026-08-08,Savers Value Village,Warehouse,Warehouse & Production Sorter,full-time,LinkedIn,skipped_distance,,low,21457 115 Ave Acheson west,,,https://ca.linkedin.com/jobs/view/4450392447
2026-08-08,Savers Value Village,Warehouse,Warehouse Associate,full-time,LinkedIn,skipped_distance,,low,21441/21457 115 Ave Acheson west,,,https://ca.linkedin.com/jobs/view/4450398311
2026-08-08,Veolia,Warehouse,Sorter MRF,full-time,LinkedIn,skipped_distance,,low,250 Aurum Rd NE,,,https://ca.linkedin.com/jobs/view/4451001049
2026-08-08,Interstate Batteries,Warehouse,CAN Warehouse Worker,full-time,LinkedIn,skipped_distance,,low,15840 118 Ave NW,,,https://ca.linkedin.com/jobs/view/4450515482
2026-08-08,Walmart Canada,Retail Warehouse,OMNI CFA 127 St,full-time,LinkedIn,skipped_distance,,low,16940 127 St NW,,,https://ca.linkedin.com/jobs/view/4450074039
2026-08-08,Walmart Canada,Retail Warehouse,OMNI CFA Sherwood Park,part-time,LinkedIn,skipped_distance,,low,239 Wye Rd Sherwood Park prior non-corridor,,,https://ca.linkedin.com/jobs/view/4447867018
2026-08-08,Federal Signal / Western Truck Body,Warehouse,Shipper/Receiver twin,full-time,LinkedIn,skipped_low_fit,,medium,Western Truck Body twin of #CU; 2yrs + forklift cert hard-req,,,https://ca.linkedin.com/jobs/view/4449219240
2026-08-08,Kinaxis,Technology,Digital Marketing & Analytics Specialist,full-time,LinkedIn,skipped_low_fit,,medium,~58 Eloqua/Salesforce/6sense + 4+ yrs B2B enterprise,,,https://ca.linkedin.com/jobs/view/4425655747
2026-08-08,BlueTuskr,Marketing Agency,Search Advertising Lead Ecommerce,full-time,LinkedIn,skipped_low_fit,,medium,~55 3-5 yrs agency ecommerce Microsoft Ads lead,,,https://ca.linkedin.com/jobs/view/4441238382
2026-08-08,Vendry,Marketing,Performance Marketing Manager,full-time,LinkedIn,skipped_low_fit,,medium,~55 5+ yrs hands-on growth stretch,,,https://ca.linkedin.com/jobs/view/4448475172
2026-08-08,Pressure Washing Marketing Pros,Marketing Agency,SEO Manager EST Hours,full-time,LinkedIn,skipped_low_fit,,low,EST hard hours + lead 3 SEOs,,,https://ca.linkedin.com/jobs/view/4450679217
2026-08-08,Ground News,Technology,Associate Director Paid Media,full-time,LinkedIn,skipped_low_fit,,low,director-scale Google Ads,,,https://ca.linkedin.com/jobs/view/4450754582
2026-08-08,HomeLife Cimerman,Real Estate,AI Automation and Growth Coordinator,full-time,LinkedIn,skipped_location,,medium,North York onsite,,,https://ca.linkedin.com/jobs/view/4451019342
2026-08-08,Oxford International Education Group,Education,Digital Marketing Coordinator,full-time,LinkedIn,skipped_low_fit,,low,$45-50k under floor,,,https://ca.linkedin.com/jobs/view/4449012444
2026-08-08,Reshift Media Inc.,Marketing Agency,Search Specialist,full-time,LinkedIn,skipped_location,,medium,Toronto HQ,,,https://ca.linkedin.com/jobs/view/4448765860
2026-08-08,Sobeys,Warehouse,Warehouse Order Selector Day,part-time,LinkedIn,skipped_distance,,low,Edmonton RSC NW pattern,,,https://ca.linkedin.com/jobs/view/4448436113
2026-08-09,Randstad,Warehouse,Shipper Receiver Nisku,full-time,email,ready_to_submit,,high,"$23-25/hr Mon-Fri; mailto grace.mendoza@randstad.ca; forklift preferred",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DC,https://www.randstad.ca/jobs/shipper-receiver-nisku_nisku_47261537/
2026-08-09,Walmart Canada,Retail Fulfillment,OMNI Customer Fulfillment Associate Leduc,full-time,LinkedIn,ready_to_submit,,high,"5302 Discovery Way; pick/pack; distinct from Overnight #CY",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DD,https://ca.linkedin.com/jobs/view/4451099868
2026-08-09,Johnson Controls / Silent-Aire,Warehouse Inventory,Tool Crib Attendant Nisku,full-time,LinkedIn,ready_to_submit,,medium,"Nisku tool crib; night or rotating days; Sage/Giga Trak learning",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DE,https://ca.linkedin.com/jobs/view/4438754572
2026-08-09,AutoCanada / ACX,Automotive Services,Media & Performance Marketing Specialist,full-time,LinkedIn,ready_to_submit,,high,"Fit ~72; remote or Edmonton; $70-85k + up to $8k bonus; OOH honesty",cv/main_acx.pdf,cover_letters/cover_acx_media_performance_marketing_specialist.pdf,https://ca.linkedin.com/jobs/view/4437350083
2026-08-09,Walmart Canada,Warehouse Retail,Stock Unloader Associate 40 St NE,full-time,LinkedIn,skipped_distance,,low,"13703 40 St NW T5Y NE",,,https://ca.linkedin.com/jobs/view/4451317079
2026-08-09,KOHO,Fintech,CRO Specialist,full-time,LinkedIn,skipped_closed,,high,"LinkedIn closed / not on Ashby this run; $60-75k remote",,,https://ca.linkedin.com/jobs/view/4429824149
2026-08-09,Western Financial Group,Insurance,Meta Ads Specialist,full-time,LinkedIn,skipped_low_fit,,medium,"Fit ~58; 5+ yrs + six-to-seven-figure budgets; remote $80-100k",,,https://ca.linkedin.com/jobs/view/4441335961
2026-08-09,Clever Digital Marketing,Marketing Agency,Senior Performance Marketing Specialist,full-time,LinkedIn,skipped_low_fit,,medium,"Fit ~58; $100k+/mo Meta lead-gen; $80-90k remote",,,https://ca.linkedin.com/jobs/view/4426648421
2026-08-09,Pomp & Circumstance PR,Agency,Paid Media Manager,full-time,LinkedIn,skipped_location,,medium,"Toronto hybrid 3 days; $70-80k",,,https://ca.linkedin.com/jobs/view/4450726296
2026-08-09,Univar Solutions,Warehouse,Inventory Specialist,full-time,LinkedIn,skipped_low_fit,,low,"Degree/diploma hard-req",,,https://ca.linkedin.com/jobs/view/4432881185
2026-08-09,ToursByLocals,Travel Marketplace,SEO Specialist Maternity Cover,contract,listing,skipped_closed,,medium,"No longer accepting; was $85-100k remote Canada",,,https://jaabz.com/jobs/185724-seo-specialist-19-month-maternity-cover-remote
2026-08-10,Michels Canada,Construction Yard,Skilled Labourer Yard Hand Nisku,full-time,LinkedIn,ready_to_submit,,high,"Nisku yard load/unload; ~15-20 min; not Southgate",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DF,https://ca.linkedin.com/jobs/view/4408479095
2026-08-10,EBlock / E INC,Automotive Lot,Vehicle Inspections and Lot Coordinator Nisku,full-time,LinkedIn,ready_to_submit,,high,"$20-23/hr Mon-Fri; age 21+; Nisku lot; AutoGrade honesty",cv/main_local_edmonton.pdf,APPLICATIONS_LOCAL.md#DG,https://ca.linkedin.com/jobs/view/4443536509
2026-08-10,Fortra,Cybersecurity SaaS,Web Strategy Lead,full-time,LinkedIn,ready_to_submit,,high,"Fit ~70; remote Canada CAD $65-80k; SEO/web; Greenhouse empty use LinkedIn",cv/main_fortra.pdf,cover_letters/cover_fortra_web_strategy_lead.pdf,https://ca.linkedin.com/jobs/view/4448537353
2026-08-10,Victor Energy,Construction Marketing,Marketing Coordinator,full-time,LinkedIn,ready_to_submit,,high,"Fit ~64; Nisku onsite; confirm >=$60k; diploma equivalent + Adobe honesty",cv/main_victor_energy.pdf,cover_letters/cover_victor_energy_marketing_coordinator.pdf,https://ca.linkedin.com/jobs/view/4451396097
2026-08-10,Johnson Controls / Silent-Aire,Warehouse,Forklift Operator Nisku,full-time,LinkedIn,skipped_low_fit,,low,"Valid forklift license + 2 yrs forklift hard-req",,,https://ca.linkedin.com/jobs/view/4437616787
2026-08-10,Kristian Electric Ltd.,Warehouse Shop,Shop Labourer,full-time,LinkedIn,skipped_distance,,medium,"14236 121A Ave NW T5L NW",,,https://ca.linkedin.com/jobs/view/4449325797
2026-08-10,Leadpages / Redbrick,SaaS Growth,Growth Marketing Lead AI-Native,full-time,LinkedIn,skipped_low_fit,,medium,"Fit ~52; 5+ yrs B2B SaaS; $105-120k remote Canada",,,https://ca.linkedin.com/jobs/view/4438287338
2026-08-10,Thumbtack,Marketplace,Growth Marketing Manager SEM,full-time,LinkedIn,skipped_low_fit,,low,"Fit ~45; 8+ yrs; ON/BC geo pay band",,,https://ca.linkedin.com/jobs/view/4438850020
2026-08-10,Martell Group / Serv Recruitment,Performance Marketing,Performance Marketing Manager,full-time,LinkedIn,skipped_location,,medium,"Kelowna office after 90 days remote; $150-200k OTE",,,https://ca.linkedin.com/jobs/view/4440994845
